organism,orgId,carbon_source,media_filename,biomass_flux,status,prediction,missing_compounds,num_missing
Lysobacter sp. OAE881,Lysobacter_OAE881,"1,3-Butandiol",13-Butandiol.json,0.0,optimal,0,"cpd00244,cpd00738",2
Lysobacter sp. OAE881,Lysobacter_OAE881,1-Pentanol,1-Pentanol.json,0.0,optimal,0,"cpd00244,cpd16586",2
Lysobacter sp. OAE881,Lysobacter_OAE881,2-Deoxy-D-Ribose,2-Deoxy-D-Ribose.json,0.0,optimal,0,"cpd00244,cpd01242",2
Lysobacter sp. OAE881,Lysobacter_OAE881,2-methyl-1-butanol,2-methyl-1-butanol.json,0.0,optimal,0,"cpd00244,cpd16873",2
Lysobacter sp. OAE881,Lysobacter_OAE881,3-Methyl-2-Oxobutanoic Acid,3-Methyl-2-Oxobutanoic_Acid.json,0.0,optimal,0,"cpd00244,cpd00123",2
Lysobacter sp. OAE881,Lysobacter_OAE881,3-methyl-1-butanol,3-methyl-1-butanol.json,0.0,optimal,0,"cpd00244,cpd04533",2
Lysobacter sp. OAE881,Lysobacter_OAE881,3-methyl-2-oxopentanoic acid,3-methyl-2-oxopentanoic_acid.json,0.0,optimal,0,"cpd00244,cpd00508",2
Lysobacter sp. OAE881,Lysobacter_OAE881,4-Aminobutyric acid,4-Aminobutyric_acid.json,0.0,optimal,0,"cpd00244,cpd00281",2
Lysobacter sp. OAE881,Lysobacter_OAE881,4-Hydroxybenzoic Acid,4-Hydroxybenzoic_Acid.json,0.0,optimal,0,"cpd00244,cpd00136",2
Lysobacter sp. OAE881,Lysobacter_OAE881,4-Methyl-2-oxovaleric acid,4-Methyl-2-oxovaleric_acid.json,0.0,optimal,0,"cpd00244,cpd00200",2
Lysobacter sp. OAE881,Lysobacter_OAE881,5-Aminovaleric acid,5-Aminovaleric_acid.json,0.0,optimal,0,"cpd00244,cpd00339",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Agro_defined_trehalose,Agro_defined_trehalose.json,0.0,optimal,0,"cpd00244,cpd00794",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Beta-Lactose,Beta-Lactose.json,0.0,optimal,0,"cpd00244,cpd01354",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Butanol,Butanol.json,0.0,optimal,0,"cpd00244,cpd03662",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Citric Acid,Citric_Acid.json,0.0,optimal,0,"cpd00244,cpd00137",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Cytidine,Cytidine.json,0.0,optimal,0,"cpd00244,cpd00367",2
Lysobacter sp. OAE881,Lysobacter_OAE881,"D,L-Malic Acid",DL-Malic_Acid.json,0.0,optimal,0,"cpd00244,cpd00130",2
Lysobacter sp. OAE881,Lysobacter_OAE881,D-Alanine,D-Alanine.json,0.0,optimal,0,"cpd00244,cpd00117",2
Lysobacter sp. OAE881,Lysobacter_OAE881,D-Arabinose,D-Arabinose.json,0.0,optimal,0,"cpd00244,cpd00185",2
Lysobacter sp. OAE881,Lysobacter_OAE881,D-Fructose,D-Fructose.json,0.0,optimal,0,"cpd00244,cpd00082",2
Lysobacter sp. OAE881,Lysobacter_OAE881,D-Galactose,D-Galactose.json,0.0,optimal,0,"cpd00244,cpd00108",2
Lysobacter sp. OAE881,Lysobacter_OAE881,D-Galacturonic Acid monohydrate,D-Galacturonic_Acid_monohydrate.json,0.0,optimal,0,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,D-Glucosamine Hydrochloride,D-Glucosamine_Hydrochloride.json,0.0,optimal,0,"cpd00244,cpd00276",2
Lysobacter sp. OAE881,Lysobacter_OAE881,D-Glucose,D-Glucose.json,0.8445374971946028,optimal,1,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,D-Glucose-6-Phosphate sodium salt,D-Glucose-6-Phosphate_sodium_salt.json,0.0,optimal,0,"cpd00244,cpd00083",2
Lysobacter sp. OAE881,Lysobacter_OAE881,D-Lysine,D-Lysine.json,0.0,optimal,0,"cpd00244,cpd00549",2
Lysobacter sp. OAE881,Lysobacter_OAE881,D-Mannitol,D-Mannitol.json,0.0,optimal,0,"cpd00244,cpd00314",2
Lysobacter sp. OAE881,Lysobacter_OAE881,D-Mannose,D-Mannose.json,0.8445374971946052,optimal,1,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,D-Raffinose pentahydrate,D-Raffinose_pentahydrate.json,0.0,optimal,0,"cpd00244,cpd00382",2
Lysobacter sp. OAE881,Lysobacter_OAE881,D-Ribose,D-Ribose.json,0.0,optimal,0,"cpd00244,cpd00105",2
Lysobacter sp. OAE881,Lysobacter_OAE881,D-Salicin,D-Salicin.json,0.0,optimal,0,"cpd00244,cpd01030",2
Lysobacter sp. OAE881,Lysobacter_OAE881,D-Serine,D-Serine.json,0.0,optimal,0,"cpd00244,cpd00550",2
Lysobacter sp. OAE881,Lysobacter_OAE881,D-Sorbitol,D-Sorbitol.json,0.0,optimal,0,"cpd00244,cpd00588",2
Lysobacter sp. OAE881,Lysobacter_OAE881,D-Tagatose,D---tagatose.json,0.0,optimal,0,"cpd00244,cpd00589",2
Lysobacter sp. OAE881,Lysobacter_OAE881,D-Xylose,D-Xylose.json,0.7037812476621813,optimal,1,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,Decanoic acid,Decanoic_acid.json,0.0,optimal,0,"cpd00244,cpd01107",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Disodium Glutarate,Disodium_Glutarate.json,0.0,optimal,0,"cpd00244,cpd00264",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Ethanol,Ethanol.json,0.2815124990648862,optimal,1,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,Ferulic Acid,Ferulic_Acid.json,0.0,optimal,0,"cpd00244,cpd01059",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Fumaric acid,Fumaric_acid.json,0.5630249981296206,optimal,1,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,Glycerol,Glycerol.json,0.0,optimal,0,"cpd00244,cpd00100",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Glycine,Glycine.json,0.0,optimal,0,"cpd00244,cpd00033",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Glycolic Acid,Glycolic_Acid.json,0.0,optimal,0,"cpd00244,cpd00139",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Heptanoic acid,Heptanoic_acid.json,0.0,optimal,0,"cpd00244,cpd15608",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Hexanoic acid,Hexanoic_acid.json,0.0,optimal,0,"cpd00244,cpd01113",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Hydroxy-L-Proline,Hydroxy-L-Proline.json,0.0,optimal,0,"cpd00244,cpd00345",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Inosine,Inosine.json,0.0,optimal,0,"cpd00244,cpd00246",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Isomaltose,Isomaltose.json,0.0,optimal,0,"cpd00244,cpd00217",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Itaconic Acid,Itaconic_Acid.json,0.0,optimal,0,"cpd00244,cpd00380",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Alanine,L-Alanine.json,0.0,optimal,0,"cpd00244,cpd00035",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Arabinose,L-Arabinose.json,0.0,optimal,0,"cpd00244,cpd00224",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Arginine,L-Arginine.json,0.0,optimal,0,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Asparagine,L-Asparagine.json,0.0,optimal,0,"cpd00244,cpd00132",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Aspartic Acid,L-Aspartic_Acid.json,0.5630249981297389,optimal,1,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Citrulline,L-Citrulline.json,0.0,optimal,0,"cpd00244,cpd00274",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Cysteine hydrochloride monohydrate,L-Cysteine_hydrochloride_monohydrate.json,0.0,optimal,0,"cpd00244,cpd00084",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Fucose,L-Fucose.json,0.0,optimal,0,"cpd00244,cpd00751",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Glutamic acid monopotassium salt monohydrate,L-Glutamic_acid_monopotassium_salt_monohydrate.json,0.7037812476621479,optimal,1,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Glutamine,L-Glutamine.json,0.0,optimal,0,"cpd00244,cpd00053",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Histidine,L-Histidine.json,0.0,optimal,0,"cpd00244,cpd00119",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Isoleucine,L-Isoleucine.json,0.0,optimal,0,"cpd00244,cpd00322",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Leucine,L-Leucine.json,0.0,optimal,0,"cpd00244,cpd00107",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Lysine,L-Lysine.json,0.0,optimal,0,"cpd00244,cpd00039",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Malic acid disodium salt monohydrate,L-Malic_acid_disodium_salt_monohydrate.json,0.0,optimal,0,"cpd00244,cpd00130",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Methionine,L-Methionine.json,0.0,optimal,0,"cpd00244,cpd00060",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Ornithine,L-Ornithine.json,0.0,optimal,0,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Phenylalanine,L-Phenylalanine.json,0.0,optimal,0,"cpd00244,cpd00066",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Proline,L-Proline.json,0.0,optimal,0,"cpd00244,cpd00129",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Serine,L-Serine.json,0.0,optimal,0,"cpd00244,cpd00054",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Sorbose,L-Sorbose.json,0.0,optimal,0,"cpd00244,cpd00212",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Threonine,L-Threonine.json,0.0,optimal,0,"cpd00244,cpd00161",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Tryptophan,L-Tryptophan.json,0.0,optimal,0,"cpd00244,cpd00065",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-Valine,L-Valine.json,0.0,optimal,0,"cpd00244,cpd00156",2
Lysobacter sp. OAE881,Lysobacter_OAE881,L-tyrosine disodium salt,L-tyrosine_disodium_salt.json,0.0,optimal,0,"cpd00244,cpd00069",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Lacto-N-tetraose,Lacto-N-tetraose.json,0.0,optimal,0,"cpd00244,cpd03807",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Lactulose,Lactulose.json,0.0,optimal,0,"cpd00244,cpd04349",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Lauric acid,Lauric_acid.json,0.0,optimal,0,"cpd00244,cpd01741",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Levulinic Acid,Levulinic_Acid.json,0.0,optimal,0,"cpd00244,cpd00219",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Malonic acid,Malonic_acid.json,0.0,optimal,0,"cpd00244,cpd00308",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Melibiose,Melibiose.json,0.0,optimal,0,"cpd00244,cpd03198",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Myristic acid,Myristic_acid.json,0.0,optimal,0,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,N-Acetyl-D-Glucosamine,N-Acetyl-D-Glucosamine.json,0.0,optimal,0,"cpd00244,cpd00122",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Nonanoic acid,Nonanoic_acid.json,0.0,optimal,0,"cpd00244,cpd01126",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Octanoic acid,Octanoic_acid.json,0.0,optimal,0,"cpd00244,cpd03846",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Oleic acid,Oleic_acid.json,0.0,optimal,0,"cpd00244,cpd00536",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Phenylacetic acid,Phenylacetic_acid.json,0.0,optimal,0,"cpd00244,cpd00430",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Pimelic acid,Pimelic_acid.json,0.0,optimal,0,"cpd00244,cpd01727",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Potassium acetate,Potassium_acetate.json,0.2815124990648055,optimal,1,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,Protocatechuic Acid,Protocatechuic_Acid.json,0.0,optimal,0,"cpd00244,cpd00197",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Putrescine Dihydrochloride,Putrescine_Dihydrochloride.json,0.0,optimal,0,"cpd00244,cpd00118",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Sebacic acid,Sebacic_acid.json,0.0,optimal,0,"cpd00244,cpd05192",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Shikimic Acid,Shikimic_Acid.json,0.0,optimal,0,"cpd00244,cpd00383",2
Lysobacter sp. OAE881,Lysobacter_OAE881,"Sodium D,L-Lactate",Sodium_DL-Lactate.json,0.0,optimal,0,"cpd00244,cpd00159",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Sodium D-Lactate,Sodium_D-Lactate.json,0.0,optimal,0,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,Sodium Formate,Sodium_Formate.json,0.14075624953243854,optimal,1,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,Sodium Fumarate dibasic,Sodium_Fumarate_dibasic.json,0.5630249981297355,optimal,1,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,Sodium L-Lactate,Sodium_L-Lactate.json,3.576416833103262e-15,optimal,0,"cpd00244,cpd00159",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Sodium acetate,Sodium_acetate.json,0.281512499064865,optimal,1,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,Sodium adipate,Sodium_adipate.json,-1.0897138112527263e-15,optimal,0,"cpd00244,cpd03642",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Sodium butyrate,Sodium_butyrate.json,-1.0897138112527263e-15,optimal,0,"cpd00244,cpd00211",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Sodium octanoate,Sodium_octanoate.json,-1.0897138112527263e-15,optimal,0,"cpd00244,cpd03846",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Sodium propionate,Sodium_propionate.json,-1.0897138112527263e-15,optimal,0,"cpd00244,cpd00141",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Sodium pyruvate,Sodium_pyruvate.json,0.42226874859730956,optimal,1,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,Sodium succinate dibasic hexahydrate,Sodium_succinate_dibasic_hexahydrate.json,0.5630249981297522,optimal,1,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,Succinic Acid,Succinic_Acid.json,0.5630249981297257,optimal,1,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,Thymidine,Thymidine.json,-2.6592775534235547e-15,optimal,0,"cpd00244,cpd00184",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Trisodium citrate dihydrate,Trisodium_citrate_dihydrate.json,0.0,optimal,0,"cpd00244,cpd00137",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Uridine,Uridine.json,0.0,optimal,0,"cpd00244,cpd00249",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Valeric acid,Valeric_acid.json,0.0,optimal,0,"cpd00244,cpd00597",2
Lysobacter sp. OAE881,Lysobacter_OAE881,Vanillic Acid,Vanillic_Acid.json,0.0,optimal,0,"cpd00244,cpd04073",2
Lysobacter sp. OAE881,Lysobacter_OAE881,a-Ketoglutaric acid disodium salt hydrate,a-Ketoglutaric_acid_disodium_salt_hydrate.json,0.7037812476621792,optimal,1,cpd00244,1
Lysobacter sp. OAE881,Lysobacter_OAE881,benzoic acid,benzoic_acid.json,2.593956958946372e-15,optimal,0,"cpd00244,cpd00153",2
Lysobacter sp. OAE881,Lysobacter_OAE881,m-Inositol,m-Inositol.json,7.148657349200823e-16,optimal,0,"cpd00244,cpd00121",2
Lysobacter sp. OAE881,Lysobacter_OAE881,p-Coumaric acid,p-Coumaric_acid.json,7.148657349200823e-16,optimal,0,"cpd00244,cpd00604",2
Lysobacter sp. OAE881,Lysobacter_OAE881,palatinose hydrate,palatinose_hydrate.json,7.148657349200823e-16,optimal,0,"cpd00244,cpd01200",2
Shewanella oneidensis MR-1,MR1,"1,2-Propanediol",12-Propanediol.json,0.0,optimal,0,"cpd00244,cpd00453",2
Shewanella oneidensis MR-1,MR1,"1,3-Butandiol",13-Butandiol.json,0.0,optimal,0,"cpd00244,cpd00738",2
Shewanella oneidensis MR-1,MR1,1-Pentanol,1-Pentanol.json,0.0,optimal,0,"cpd00244,cpd16586",2
Shewanella oneidensis MR-1,MR1,2-Deoxy-D-Ribose,2-Deoxy-D-Ribose.json,0.0,optimal,0,"cpd00244,cpd01242",2
Shewanella oneidensis MR-1,MR1,2-methyl-1-butanol,2-methyl-1-butanol.json,0.0,optimal,0,"cpd00244,cpd16873",2
Shewanella oneidensis MR-1,MR1,3-Methyl-2-Oxobutanoic Acid,3-Methyl-2-Oxobutanoic_Acid.json,0.0,optimal,0,"cpd00244,cpd00123",2
Shewanella oneidensis MR-1,MR1,3-methyl-1-butanol,3-methyl-1-butanol.json,0.0,optimal,0,"cpd00244,cpd04533",2
Shewanella oneidensis MR-1,MR1,3-methyl-2-oxopentanoic acid,3-methyl-2-oxopentanoic_acid.json,0.0,optimal,0,"cpd00244,cpd00508",2
Shewanella oneidensis MR-1,MR1,4-Aminobutyric acid,4-Aminobutyric_acid.json,0.0,optimal,0,"cpd00244,cpd00281",2
Shewanella oneidensis MR-1,MR1,4-Hydroxybenzoic Acid,4-Hydroxybenzoic_Acid.json,0.0,optimal,0,"cpd00244,cpd00136",2
Shewanella oneidensis MR-1,MR1,4-Methyl-2-oxovaleric acid,4-Methyl-2-oxovaleric_acid.json,0.0,optimal,0,"cpd00244,cpd00200",2
Shewanella oneidensis MR-1,MR1,5-Aminovaleric acid,5-Aminovaleric_acid.json,0.0,optimal,0,"cpd00244,cpd00339",2
Shewanella oneidensis MR-1,MR1,Adenosine,Adenosine.json,0.0,optimal,0,"cpd00244,cpd00182",2
Shewanella oneidensis MR-1,MR1,Agro_defined_trehalose,Agro_defined_trehalose.json,0.0,optimal,0,"cpd00244,cpd00794",2
Shewanella oneidensis MR-1,MR1,Beta-Lactose,Beta-Lactose.json,0.0,optimal,0,"cpd00244,cpd01354",2
Shewanella oneidensis MR-1,MR1,Butanol,Butanol.json,0.0,optimal,0,"cpd00244,cpd03662",2
Shewanella oneidensis MR-1,MR1,Citric Acid,Citric_Acid.json,0.0,optimal,0,"cpd00244,cpd00137",2
Shewanella oneidensis MR-1,MR1,Cytidine,Cytidine.json,0.7174648795647172,optimal,1,cpd00244,1
Shewanella oneidensis MR-1,MR1,"D,L-Malic Acid",DL-Malic_Acid.json,0.5628728767436488,optimal,1,cpd00244,1
Shewanella oneidensis MR-1,MR1,D-Alanine,D-Alanine.json,0.42215465755772885,optimal,1,cpd00244,1
Shewanella oneidensis MR-1,MR1,D-Arabinose,D-Arabinose.json,0.0,optimal,0,"cpd00244,cpd00185",2
Shewanella oneidensis MR-1,MR1,D-Fructose,D-Fructose.json,0.0,optimal,0,"cpd00244,cpd00082",2
Shewanella oneidensis MR-1,MR1,D-Galactose,D-Galactose.json,0.0,optimal,0,"cpd00244,cpd00108",2
Shewanella oneidensis MR-1,MR1,D-Galacturonic Acid monohydrate,D-Galacturonic_Acid_monohydrate.json,0.0,optimal,0,"cpd00244,cpd00280",2
Shewanella oneidensis MR-1,MR1,D-Glucosamine Hydrochloride,D-Glucosamine_Hydrochloride.json,0.0,optimal,0,"cpd00244,cpd00276",2
Shewanella oneidensis MR-1,MR1,D-Glucose,D-Glucose.json,0.8443093151154565,optimal,1,cpd00244,1
Shewanella oneidensis MR-1,MR1,D-Glucose-6-Phosphate sodium salt,D-Glucose-6-Phosphate_sodium_salt.json,0.0,optimal,0,"cpd00244,cpd00083",2
Shewanella oneidensis MR-1,MR1,D-Lysine,D-Lysine.json,0.0,optimal,0,"cpd00244,cpd00549",2
Shewanella oneidensis MR-1,MR1,D-Mannitol,D-Mannitol.json,0.0,optimal,0,"cpd00244,cpd00314",2
Shewanella oneidensis MR-1,MR1,D-Mannose,D-Mannose.json,0.0,optimal,0,"cpd00244,cpd00138",2
Shewanella oneidensis MR-1,MR1,D-Raffinose pentahydrate,D-Raffinose_pentahydrate.json,0.0,optimal,0,"cpd00244,cpd00382",2
Shewanella oneidensis MR-1,MR1,D-Ribose,D-Ribose.json,0.0,optimal,0,"cpd00244,cpd00105",2
Shewanella oneidensis MR-1,MR1,D-Salicin,D-Salicin.json,0.0,optimal,0,"cpd00244,cpd01030",2
Shewanella oneidensis MR-1,MR1,D-Serine,D-Serine.json,0.0,optimal,0,"cpd00244,cpd00550",2
Shewanella oneidensis MR-1,MR1,D-Sorbitol,D-Sorbitol.json,0.0,optimal,0,"cpd00244,cpd00588",2
Shewanella oneidensis MR-1,MR1,D-Tagatose,D---tagatose.json,0.0,optimal,0,"cpd00244,cpd00589",2
Shewanella oneidensis MR-1,MR1,D-Trehalose dihydrate,D-Trehalose_dihydrate.json,0.0,optimal,0,cpd00244,1
Shewanella oneidensis MR-1,MR1,D-Xylose,D-Xylose.json,0.0,optimal,0,"cpd00244,cpd00154",2
Shewanella oneidensis MR-1,MR1,Decanoic acid,Decanoic_acid.json,0.0,optimal,0,"cpd00244,cpd01107",2
Shewanella oneidensis MR-1,MR1,Disodium Glutarate,Disodium_Glutarate.json,0.0,optimal,0,cpd00244,1
Shewanella oneidensis MR-1,MR1,Ethanol,Ethanol.json,0.28143643837182486,optimal,1,cpd00244,1
Shewanella oneidensis MR-1,MR1,Ferulic Acid,Ferulic_Acid.json,0.0,optimal,0,"cpd00244,cpd01059",2
Shewanella oneidensis MR-1,MR1,Fumaric acid,Fumaric_acid.json,0.5628728767437444,optimal,1,cpd00244,1
Shewanella oneidensis MR-1,MR1,Gly-Glu,Gly-Glu.json,0.0,optimal,0,"cpd00244,cpd11592",2
Shewanella oneidensis MR-1,MR1,Glycine,Glycine.json,0.0,optimal,0,"cpd00244,cpd00033",2
Shewanella oneidensis MR-1,MR1,Glycolic Acid,Glycolic_Acid.json,0.0,optimal,0,"cpd00244,cpd00139",2
Shewanella oneidensis MR-1,MR1,Heptanoic acid,Heptanoic_acid.json,0.0,optimal,0,"cpd00244,cpd15608",2
Shewanella oneidensis MR-1,MR1,Hexanoic acid,Hexanoic_acid.json,0.0,optimal,0,"cpd00244,cpd01113",2
Shewanella oneidensis MR-1,MR1,Hydroxy-L-Proline,Hydroxy-L-Proline.json,0.0,optimal,0,"cpd00244,cpd00345",2
Shewanella oneidensis MR-1,MR1,Inosine,Inosine.json,0.7296357365874133,optimal,1,cpd00244,1
Shewanella oneidensis MR-1,MR1,Isomaltose,Isomaltose.json,0.0,optimal,0,"cpd00244,cpd00217",2
Shewanella oneidensis MR-1,MR1,Itaconic Acid,Itaconic_Acid.json,0.0,optimal,0,"cpd00244,cpd00380",2
Shewanella oneidensis MR-1,MR1,L-Alanine,L-Alanine.json,0.42215465755772735,optimal,1,cpd00244,1
Shewanella oneidensis MR-1,MR1,L-Arabinose,L-Arabinose.json,0.0,optimal,0,"cpd00244,cpd00224",2
Shewanella oneidensis MR-1,MR1,L-Arginine,L-Arginine.json,0.0,optimal,0,"cpd00244,cpd00051",2
Shewanella oneidensis MR-1,MR1,L-Asparagine,L-Asparagine.json,0.0,optimal,0,"cpd00244,cpd00132",2
Shewanella oneidensis MR-1,MR1,L-Aspartic Acid,L-Aspartic_Acid.json,0.562872876743652,optimal,1,cpd00244,1
Shewanella oneidensis MR-1,MR1,L-Citrulline,L-Citrulline.json,0.0,optimal,0,"cpd00244,cpd00274",2
Shewanella oneidensis MR-1,MR1,L-Cysteine hydrochloride monohydrate,L-Cysteine_hydrochloride_monohydrate.json,0.0,optimal,0,"cpd00244,cpd00084",2
Shewanella oneidensis MR-1,MR1,L-Fucose,L-Fucose.json,0.0,optimal,0,"cpd00244,cpd00751",2
Shewanella oneidensis MR-1,MR1,L-Glutamic acid monopotassium salt monohydrate,L-Glutamic_acid_monopotassium_salt_monohydrate.json,0.7035910959295545,optimal,1,cpd00244,1
Shewanella oneidensis MR-1,MR1,L-Glutamine,L-Glutamine.json,0.0,optimal,0,"cpd00244,cpd00053",2
Shewanella oneidensis MR-1,MR1,L-Histidine,L-Histidine.json,0.0,optimal,0,"cpd00244,cpd00119",2
Shewanella oneidensis MR-1,MR1,L-Isoleucine,L-Isoleucine.json,0.0,optimal,0,"cpd00244,cpd00322",2
Shewanella oneidensis MR-1,MR1,L-Leucine,L-Leucine.json,0.0,optimal,0,"cpd00244,cpd00107",2
Shewanella oneidensis MR-1,MR1,L-Lysine,L-Lysine.json,0.0,optimal,0,cpd00244,1
Shewanella oneidensis MR-1,MR1,L-Malic acid disodium salt monohydrate,L-Malic_acid_disodium_salt_monohydrate.json,0.5628728767436542,optimal,1,cpd00244,1
Shewanella oneidensis MR-1,MR1,L-Methionine,L-Methionine.json,0.0,optimal,0,"cpd00244,cpd00060",2
Shewanella oneidensis MR-1,MR1,L-Ornithine,L-Ornithine.json,0.7035910959295609,optimal,1,cpd00244,1
Shewanella oneidensis MR-1,MR1,L-Phenylalanine,L-Phenylalanine.json,0.0,optimal,0,"cpd00244,cpd00066",2
Shewanella oneidensis MR-1,MR1,L-Proline,L-Proline.json,0.703591095929511,optimal,1,cpd00244,1
Shewanella oneidensis MR-1,MR1,L-Serine,L-Serine.json,0.42215465755788234,optimal,1,cpd00244,1
Shewanella oneidensis MR-1,MR1,L-Sorbose,L-Sorbose.json,0.0,optimal,0,"cpd00244,cpd00212",2
Shewanella oneidensis MR-1,MR1,L-Threonine,L-Threonine.json,0.0,optimal,0,"cpd00244,cpd00161",2
Shewanella oneidensis MR-1,MR1,L-Tryptophan,L-Tryptophan.json,0.0,optimal,0,cpd00244,1
Shewanella oneidensis MR-1,MR1,L-Valine,L-Valine.json,0.0,optimal,0,"cpd00244,cpd00156",2
Shewanella oneidensis MR-1,MR1,L-tyrosine disodium salt,L-tyrosine_disodium_salt.json,1.2664639726731963,optimal,1,cpd00244,1
Shewanella oneidensis MR-1,MR1,Lacto-N-tetraose,Lacto-N-tetraose.json,0.0,optimal,0,"cpd00244,cpd03807",2
Shewanella oneidensis MR-1,MR1,Lactulose,Lactulose.json,0.0,optimal,0,"cpd00244,cpd04349",2
Shewanella oneidensis MR-1,MR1,Lauric acid,Lauric_acid.json,0.0,optimal,0,"cpd00244,cpd01741",2
Shewanella oneidensis MR-1,MR1,Levulinic Acid,Levulinic_Acid.json,0.0,optimal,0,"cpd00244,cpd00219",2
Shewanella oneidensis MR-1,MR1,Malonic acid,Malonic_acid.json,0.0,optimal,0,"cpd00244,cpd00308",2
Shewanella oneidensis MR-1,MR1,Melibiose,Melibiose.json,0.0,optimal,0,"cpd00244,cpd03198",2
Shewanella oneidensis MR-1,MR1,Myristic acid,Myristic_acid.json,0.0,optimal,0,cpd00244,1
Shewanella oneidensis MR-1,MR1,N-Acetyl-D-Glucosamine,N-Acetyl-D-Glucosamine.json,0.0,optimal,0,"cpd00244,cpd00122",2
