organism,orgId,carbon_source,error
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,N-Acetyl-D-Glucosamine,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Nonanoic acid,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Octanoic acid,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Oleic acid,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Phenylacetic acid,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Pimelic acid,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Potassium acetate,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Protocatechuic Acid,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Putrescine Dihydrochloride,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Sebacic acid,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Shikimic Acid,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,"Sodium D,L-Lactate",FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Sodium D-Lactate,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Sodium Formate,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Sodium Fumarate dibasic,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Sodium L-Lactate,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Sodium acetate,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Sodium adipate,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Sodium butyrate,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Sodium octanoate,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Sodium propionate,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Sodium pyruvate,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Sodium succinate dibasic hexahydrate,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Succinic Acid,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Thymidine,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Trisodium citrate dihydrate,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Uridine,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Valeric acid,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Vanillic Acid,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Vanillin,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,Xylitol,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,a-Ketoglutaric acid disodium salt hydrate,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,benzoic acid,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,m-Inositol,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,p-Coumaric acid,FBA error: 'cpd00007'
Pedobacter sp. GW460-11-11-14-LB5,Pedo557,palatinose hydrate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,"1,2-Propanediol",FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,"1,3-Butandiol",FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,1-Pentanol,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,2-Deoxy-D-Ribose,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,2-methyl-1-butanol,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,3-Methyl-2-Oxobutanoic Acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,3-methyl-1-butanol,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,3-methyl-2-oxopentanoic acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,4-Aminobutyric acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,4-Hydroxybenzoic Acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,4-Methyl-2-oxovaleric acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,5-Aminovaleric acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Adenosine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Agro_defined_trehalose,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Beta-Lactose,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Butanol,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Citric Acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Cytidine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,"D,L-Malic Acid",FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Alanine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Arabinose,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Fructose,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Galactose,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Galacturonic Acid monohydrate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Glucosamine Hydrochloride,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Glucose,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Glucose-6-Phosphate sodium salt,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Lysine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Mannitol,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Mannose,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Raffinose pentahydrate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Ribose,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Salicin,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Serine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Sorbitol,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Tagatose,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Trehalose dihydrate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,D-Xylose,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Decanoic acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Disodium Glutarate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Ethanol,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Ferulic Acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Fumaric acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Gly-Glu,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Glycerol,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Glycine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Glycolic Acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Heptanoic acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Hexanoic acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Hydroxy-L-Proline,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Inosine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Isomaltose,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Itaconic Acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Alanine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Arabinose,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Arginine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Asparagine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Aspartic Acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Citrulline,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Cysteine hydrochloride monohydrate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Fucose,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Glutamic acid monopotassium salt monohydrate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Glutamine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Histidine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Isoleucine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Leucine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Lysine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Malic acid disodium salt monohydrate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Methionine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Ornithine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Phenylalanine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Proline,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Serine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Sorbose,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Threonine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Tryptophan,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-Valine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,L-tyrosine disodium salt,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Lacto-N-tetraose,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Lactulose,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Lauric acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Levulinic Acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Malonic acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Melibiose,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Myristic acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,N-Acetyl-D-Glucosamine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Nonanoic acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Octanoic acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Oleic acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Phenylacetic acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Pimelic acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Potassium acetate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Protocatechuic Acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Putrescine Dihydrochloride,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Sebacic acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Shikimic Acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,"Sodium D,L-Lactate",FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Sodium D-Lactate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Sodium Formate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Sodium Fumarate dibasic,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Sodium L-Lactate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Sodium acetate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Sodium adipate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Sodium butyrate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Sodium octanoate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Sodium propionate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Sodium pyruvate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Sodium succinate dibasic hexahydrate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Succinic Acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Thymidine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Trisodium citrate dihydrate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Uridine,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Valeric acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Vanillic Acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Vanillin,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,Xylitol,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,a-Ketoglutaric acid disodium salt hydrate,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,benzoic acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,m-Inositol,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,p-Coumaric acid,FBA error: 'cpd00007'
Phaeobacter inhibens DSM 17395,Phaeo,palatinose hydrate,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,"1,2-Propanediol",FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,"1,3-Butandiol",FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,1-Pentanol,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,2-Deoxy-D-Ribose,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,2-methyl-1-butanol,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,3-Methyl-2-Oxobutanoic Acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,3-methyl-1-butanol,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,3-methyl-2-oxopentanoic acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,4-Aminobutyric acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,4-Hydroxybenzoic Acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,4-Methyl-2-oxovaleric acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,5-Aminovaleric acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Adenosine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Agro_defined_trehalose,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Beta-Lactose,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Butanol,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Citric Acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Cytidine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,"D,L-Malic Acid",FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Alanine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Arabinose,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Fructose,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Galactose,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Galacturonic Acid monohydrate,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Glucosamine Hydrochloride,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Glucose,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Glucose-6-Phosphate sodium salt,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Lysine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Mannitol,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Mannose,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Raffinose pentahydrate,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Ribose,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Salicin,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Serine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Sorbitol,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Tagatose,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Trehalose dihydrate,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,D-Xylose,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Decanoic acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Disodium Glutarate,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Ethanol,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Ferulic Acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Fumaric acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Gly-Glu,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Glycerol,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Glycine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Glycolic Acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Heptanoic acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Hexanoic acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Hydroxy-L-Proline,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Inosine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Isomaltose,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Itaconic Acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Alanine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Arabinose,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Arginine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Asparagine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Aspartic Acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Citrulline,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Cysteine hydrochloride monohydrate,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Fucose,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Glutamic acid monopotassium salt monohydrate,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Glutamine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Histidine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Isoleucine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Leucine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Lysine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Malic acid disodium salt monohydrate,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Methionine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Ornithine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Phenylalanine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Proline,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Serine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Sorbose,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Threonine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Tryptophan,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-Valine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,L-tyrosine disodium salt,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Lacto-N-tetraose,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Lactulose,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Lauric acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Levulinic Acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Malonic acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Melibiose,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Myristic acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,N-Acetyl-D-Glucosamine,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Nonanoic acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Octanoic acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Oleic acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Phenylacetic acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Pimelic acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Potassium acetate,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Protocatechuic Acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Putrescine Dihydrochloride,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Sebacic acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Shikimic Acid,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,"Sodium D,L-Lactate",FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Sodium D-Lactate,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Sodium Formate,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Sodium Fumarate dibasic,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Sodium L-Lactate,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Sodium acetate,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Sodium adipate,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Sodium butyrate,FBA error: 'cpd00007'
Phocaeicola vulgatus CL09T03C04,Bvulgatus_CL09T03C04,Sodium octanoate,FBA error: 'cpd00007'
